Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-30 21:01:00,21:01:00,CNR3057441535,Success,CID397969,Auto,Kammanahalli,Peenya,140,70,,,No,,475,UPI,13,3.5,3.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-08 04:42:00,04:42:00,CNR2822968526,Success,CID133171,Mini,Shantinagar,Sahakar Nagar,42,30,,,No,,102,UPI,12,3.2,3.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-01 11:39:00,11:39:00,CNR8491556052,Success,CID519160,Mini,Majestic,Sahakar Nagar,133,105,,,No,,130,Cash,19,3.7,3.1,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-26 02:14:00,02:14:00,CNR7383586663,Success,CID602860,Auto,Yelahanka,Sarjapur Road,308,65,,,Yes,Vehicle Breakdown,174,Cash,9,4.7,4.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-15 15:51:00,15:51:00,CNR3852267059,Driver Not Found,CID329836,Prime Plus,Hosur Road,Frazer Town,,,,,,,471,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-02 06:17:00,06:17:00,CNR2174327699,Canceled by Customer,CID488275,Bike,Tumkur Road,Vijayanagar,,,Driver is not moving towards pickup location,,,,564,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-07 08:23:00,08:23:00,CNR5186820616,Canceled by Customer,CID969504,Auto,Indiranagar,Chamarajpet,,,Change of plans,,,,694,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-30 16:57:00,16:57:00,CNR6913681615,Success,CID159544,Prime Sedan,KR Puram,Shantinagar,91,110,,,No,,2998,UPI,27,3.6,3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-24 18:13:00,18:13:00,CNR5742870688,Success,CID661675,Mini,Vijayanagar,Devanahalli,56,45,,,No,,1696,UPI,43,3.9,3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-14 10:35:00,10:35:00,CNR5559046954,Driver Not Found,CID188368,Prime SUV,Bannerghatta Road,MG Road,,,,,,,235,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-11 00:49:00,00:49:00,CNR6574571144,Success,CID989683,Prime Sedan,Hulimavu,Mysore Road,189,40,,,Yes,Customer Demand,193,UPI,24,3.2,3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-02 17:35:00,17:35:00,CNR2270203138,Driver Not Found,CID821102,Auto,Chamarajpet,Majestic,,,,,,,476,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-28 12:48:00,12:48:00,CNR4134249434,Success,CID626286,Prime Plus,Electronic City,Banashankari,308,125,,,No,,405,UPI,39,3.3,4.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-26 04:42:00,04:42:00,CNR8003051524,Canceled by Customer,CID368412,Prime Sedan,Chickpet,Electronic City,,,AC is Not working,,,,365,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-19 18:24:00,18:24:00,CNR3727588219,Success,CID189007,Prime SUV,Nagarbhavi,KR Puram,196,25,,,No,,489,Cash,17,3.7,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-09 20:31:00,20:31:00,CNR3846767917,Canceled by Customer,CID870267,Mini,Indiranagar,Sahakar Nagar,,,Driver asked to cancel,,,,482,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-04 14:33:00,14:33:00,CNR5498736668,Success,CID282144,Mini,Devanahalli,Hosur Road,154,80,,,No,,394,UPI,35,3.6,3.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-19 21:10:00,21:10:00,CNR5962226541,Success,CID817117,Prime SUV,Hulimavu,Chickpet,189,70,,,No,,845,UPI,45,3.2,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-11 12:24:00,12:24:00,CNR6065742190,Canceled by Customer,CID164103,Bike,Marathahalli,Vijayanagar,,,Change of plans,,,,419,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-29 18:11:00,18:11:00,CNR9605218615,Canceled by Driver,CID895495,Prime Sedan,Whitefield,HSR Layout,,,,Customer related issue,,,440,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-02 21:18:00,21:18:00,CNR9968144505,Success,CID303415,Bike,Ramamurthy Nagar,Magadi Road,154,135,,,No,,997,Cash,23,4,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-16 10:13:00,10:13:00,CNR1542180030,Success,CID713347,Prime SUV,MG Road,MG Road,231,60,,,No,,397,Cash,20,3.5,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-22 08:11:00,08:11:00,CNR8429487920,Canceled by Customer,CID296646,Bike,Sarjapur Road,Bellandur,,,Wrong Address,,,,2684,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-16 20:06:00,20:06:00,CNR1188973993,Success,CID800673,Prime Plus,Hulimavu,Majestic,84,130,,,No,,243,Credit Card,41,4.3,4.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-14 14:10:00,14:10:00,CNR3206847512,Driver Not Found,CID945240,Prime Plus,RT Nagar,Hosur Road,,,,,,,273,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-22 23:06:00,23:06:00,CNR9095876146,Canceled by Customer,CID170063,Prime SUV,Devanahalli,Marathahalli,,,Change of plans,,,,481,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-25 17:48:00,17:48:00,CNR5945363734,Success,CID724547,Auto,HSR Layout,MG Road,42,130,,,No,,337,UPI,16,3.9,3.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-16 08:39:00,08:39:00,CNR7030771185,Success,CID583180,Prime Plus,Sahakar Nagar,Yelahanka,63,105,,,No,,917,Cash,41,4.5,3.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-27 15:28:00,15:28:00,CNR5045421697,Success,CID894867,Mini,Hulimavu,Ramamurthy Nagar,70,85,,,No,,137,UPI,24,3.2,3.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-27 23:16:00,23:16:00,CNR1147589561,Success,CID475661,eBike,KR Puram,Electronic City,245,140,,,No,,340,Cash,29,3.4,3.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-20 04:13:00,04:13:00,CNR1720389074,Success,CID499119,Prime SUV,Marathahalli,Hosur Road,147,75,,,No,,491,Cash,39,3.2,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-27 10:06:00,10:06:00,CNR1154520415,Success,CID271500,Bike,Langford Town,MG Road,259,135,,,No,,451,Cash,28,3.7,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-30 01:51:00,01:51:00,CNR5216946562,Canceled by Driver,CID373891,Prime Plus,Magadi Road,Varthur,,,,More than permitted people in there,,,729,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-25 13:50:00,13:50:00,CNR8197381960,Success,CID870934,Auto,Varthur,Ulsoor,133,135,,,No,,548,Cash,7,4.8,3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-18 18:52:00,18:52:00,CNR4176628913,Canceled by Driver,CID985127,Prime Plus,Ulsoor,Chamarajpet,,,,Personal & Car related issue,,,421,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-11 23:59:00,23:59:00,CNR3783716326,Success,CID851062,Prime Sedan,Indiranagar,Kadugodi,35,60,,,No,,188,Cash,36,3.4,3.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-15 17:12:00,17:12:00,CNR8627942219,Driver Not Found,CID908796,Prime Plus,Basavanagudi,Malleshwaram,,,,,,,202,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-12 17:43:00,17:43:00,CNR4697850986,Driver Not Found,CID228498,Bike,Mysore Road,Hulimavu,,,,,,,277,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-15 07:07:00,07:07:00,CNR5382714811,Success,CID442308,Prime Plus,Whitefield,Yeshwanthpur,49,90,,,No,,124,Cash,37,4.4,4.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-29 20:01:00,20:01:00,CNR7161193927,Canceled by Customer,CID728892,Prime SUV,Kammanahalli,Peenya,,,Change of plans,,,,2367,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-08 11:09:00,11:09:00,CNR5315573312,Driver Not Found,CID683309,Mini,Magadi Road,Majestic,,,,,,,692,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-16 20:28:00,20:28:00,CNR8522439021,Success,CID317486,Mini,Hebbal,JP Nagar,168,115,,,No,,196,UPI,18,3,4.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-13 03:35:00,03:35:00,CNR2182869138,Success,CID667317,Prime Plus,Ulsoor,Hosur Road,161,145,,,No,,487,Cash,9,4,3.4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-01 08:42:00,08:42:00,CNR9534260993,Success,CID713016,Prime Sedan,Bannerghatta Road,Tumkur Road,294,75,,,No,,427,UPI,36,4.4,3.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-27 20:39:00,20:39:00,CNR6424217570,Driver Not Found,CID771626,Bike,MG Road,Electronic City,,,,,,,105,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-23 07:53:00,07:53:00,CNR1425336444,Success,CID558895,Prime Sedan,Mysore Road,JP Nagar,105,145,,,No,,454,UPI,38,4.8,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-15 00:25:00,00:25:00,CNR6315620338,Success,CID838610,Bike,Hennur,Hosur Road,119,65,,,No,,373,UPI,13,3.7,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-07 08:59:00,08:59:00,CNR8704783497,Canceled by Customer,CID664916,Bike,Rajarajeshwari Nagar,Bannerghatta Road,,,Driver is not moving towards pickup location,,,,351,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-27 09:30:00,09:30:00,CNR4165743896,Success,CID776230,Auto,Electronic City,MG Road,224,80,,,No,,597,Cash,11,3,3.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-19 21:21:00,21:21:00,CNR7237193740,Canceled by Driver,CID390759,Auto,HSR Layout,KR Puram,,,,Personal & Car related issue,,,164,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-18 06:56:00,06:56:00,CNR5169677461,Canceled by Driver,CID777125,Prime Sedan,Marathahalli,Kengeri,,,,Customer related issue,,,320,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-14 12:54:00,12:54:00,CNR9772387944,Success,CID536451,Auto,Chickpet,Basavanagudi,49,130,,,No,,467,UPI,4,3.7,4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-23 22:58:00,22:58:00,CNR5686870552,Driver Not Found,CID677220,Auto,Devanahalli,Sahakar Nagar,,,,,,,409,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-08 02:05:00,02:05:00,CNR1082745689,Success,CID682780,Bike,BTM Layout,Hulimavu,196,125,,,No,,138,UPI,49,4,4.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-17 22:08:00,22:08:00,CNR8486286533,Canceled by Driver,CID177806,Prime Plus,Indiranagar,Vijayanagar,,,,Customer was coughing/sick,,,232,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-08 06:22:00,06:22:00,CNR1933491262,Success,CID737716,Auto,Bellandur,Bellandur,49,90,,,No,,599,UPI,15,4.3,4.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-07 17:42:00,17:42:00,CNR8723564325,Canceled by Driver,CID837450,Prime Plus,Hulimavu,Kammanahalli,,,,Personal & Car related issue,,,235,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-04 05:39:00,05:39:00,CNR8233249913,Success,CID444764,Mini,Basavanagudi,Bellandur,154,130,,,No,,1773,Cash,26,4.7,3.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-23 03:46:00,03:46:00,CNR7707771976,Driver Not Found,CID549664,Prime SUV,Chamarajpet,Richmond Town,,,,,,,681,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-01 14:42:00,14:42:00,CNR1839070734,Canceled by Customer,CID893502,Prime SUV,Rajajinagar,Devanahalli,,,Driver asked to cancel,,,,790,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-11 14:09:00,14:09:00,CNR9312614726,Canceled by Driver,CID508760,Mini,Jayanagar,Frazer Town,,,,Customer was coughing/sick,,,1824,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-12 21:18:00,21:18:00,CNR4883989423,Success,CID470368,Bike,Padmanabhanagar,Sarjapur Road,161,130,,,No,,230,Cash,21,3.7,4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-19 13:04:00,13:04:00,CNR1008401222,Canceled by Driver,CID511554,Auto,Hosur Road,Chamarajpet,,,,Customer was coughing/sick,,,405,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-12 19:45:00,19:45:00,CNR7209772116,Success,CID804638,Bike,Malleshwaram,Mysore Road,252,120,,,No,,414,Cash,17,3.3,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-03 14:43:00,14:43:00,CNR9163690954,Canceled by Driver,CID489555,Prime Plus,Indiranagar,Bannerghatta Road,,,,More than permitted people in there,,,470,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-13 01:09:00,01:09:00,CNR9744576364,Canceled by Customer,CID693586,Prime Sedan,Frazer Town,Hennur,,,Change of plans,,,,364,,0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-19 08:39:00,08:39:00,CNR6691512763,Success,CID730322,Bike,Ramamurthy Nagar,Mysore Road,63,130,,,No,,363,UPI,41,4.4,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-25 23:06:00,23:06:00,CNR4040863144,Canceled by Driver,CID388497,Bike,Yelahanka,Indiranagar,,,,Customer related issue,,,180,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-04 07:10:00,07:10:00,CNR7587648543,Success,CID848773,Bike,Nagarbhavi,Kadugodi,175,70,,,No,,422,Cash,20,4.2,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-03 13:19:00,13:19:00,CNR5940885953,Success,CID420843,Mini,MG Road,Devanahalli,112,80,,,Yes,Other Issue,2843,Cash,9,5,3.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-27 08:59:00,08:59:00,CNR4892863300,Success,CID475709,Auto,Kengeri,BTM Layout,126,40,,,No,,494,Credit Card,3,3.3,4.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-27 10:31:00,10:31:00,CNR3566403324,Success,CID421059,Auto,Kammanahalli,Varthur,245,60,,,No,,475,UPI,9,3.6,4.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-13 23:21:00,23:21:00,CNR9369909943,Canceled by Driver,CID101159,Prime SUV,HSR Layout,Shantinagar,,,,Personal & Car related issue,,,703,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-06 17:23:00,17:23:00,CNR2145343790,Success,CID833211,Auto,Majestic,Shivajinagar,252,130,,,No,,961,Credit Card,10,3.2,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-02 07:02:00,07:02:00,CNR5035804225,Canceled by Customer,CID735194,eBike,Padmanabhanagar,Sahakar Nagar,,,Driver is not moving towards pickup location,,,,825,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-02 23:59:00,23:59:00,CNR8844415950,Success,CID659923,Bike,Majestic,RT Nagar,280,70,,,No,,671,UPI,43,4.2,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-17 17:07:00,17:07:00,CNR6802495466,Canceled by Driver,CID188187,Auto,Electronic City,BTM Layout,,,,Customer was coughing/sick,,,235,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-06 13:53:00,13:53:00,CNR9058458502,Driver Not Found,CID398855,Bike,JP Nagar,Chamarajpet,,,,,,,191,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-28 14:04:00,14:04:00,CNR6820555720,Success,CID814027,Prime Sedan,HSR Layout,Kammanahalli,196,55,,,No,,424,Cash,6,4,3.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-24 08:11:00,08:11:00,CNR3373187192,Success,CID200260,eBike,Koramangala,Padmanabhanagar,105,115,,,No,,798,Cash,5,3.9,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-28 00:35:00,00:35:00,CNR8191507888,Success,CID358563,Bike,Yelahanka,Padmanabhanagar,84,120,,,No,,899,Cash,39,4.8,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-27 06:28:00,06:28:00,CNR7523702388,Success,CID337839,Auto,Rajajinagar,Bannerghatta Road,133,40,,,No,,143,Cash,6,4.5,4.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-26 12:30:00,12:30:00,CNR1438434993,Success,CID952153,Bike,MG Road,Frazer Town,203,120,,,No,,234,Cash,35,4.4,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-09 05:38:00,05:38:00,CNR1910287120,Canceled by Driver,CID406120,Bike,Devanahalli,Rajajinagar,,,,Customer was coughing/sick,,,434,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-02 21:31:00,21:31:00,CNR1756764780,Canceled by Driver,CID864890,Prime SUV,Cox Town,Shantinagar,,,,Personal & Car related issue,,,313,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-18 07:32:00,07:32:00,CNR8652768368,Canceled by Driver,CID835305,Prime SUV,Banashankari,Rajarajeshwari Nagar,,,,Personal & Car related issue,,,519,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-21 14:14:00,14:14:00,CNR6223996830,Driver Not Found,CID661631,eBike,Malleshwaram,Majestic,,,,,,,1703,,0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-11 22:30:00,22:30:00,CNR5872102275,Success,CID784832,Prime Sedan,Hosur Road,Kengeri,105,145,,,No,,145,UPI,22,3.8,4.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-08 07:48:00,07:48:00,CNR1666057153,Success,CID290969,Prime SUV,Kammanahalli,Whitefield,133,125,,,No,,586,UPI,6,3.4,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-19 21:49:00,21:49:00,CNR3107173490,Success,CID641685,Auto,Yeshwanthpur,Cox Town,77,105,,,No,,443,Cash,7,4.5,4.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-30 04:14:00,04:14:00,CNR5632341275,Canceled by Customer,CID198424,Mini,Magadi Road,Banashankari,,,Change of plans,,,,677,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-11 18:24:00,18:24:00,CNR6690509849,Canceled by Customer,CID764401,Prime Plus,Shivajinagar,Electronic City,,,Driver asked to cancel,,,,217,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-11 10:55:00,10:55:00,CNR9537931178,Success,CID364107,Prime SUV,Shantinagar,JP Nagar,210,125,,,No,,469,Cash,44,4,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-16 10:23:00,10:23:00,CNR1963117160,Canceled by Customer,CID922431,Prime Plus,Koramangala,Marathahalli,,,Driver is not moving towards pickup location,,,,1276,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-26 01:24:00,01:24:00,CNR2723392666,Success,CID674689,Prime SUV,HSR Layout,Padmanabhanagar,161,80,,,No,,761,UPI,15,3.2,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-02 23:48:00,23:48:00,CNR5791197094,Success,CID625634,eBike,Bannerghatta Road,Rajarajeshwari Nagar,49,135,,,No,,146,Cash,34,4.5,4.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-29 03:44:00,03:44:00,CNR5369208150,Success,CID603045,Prime Sedan,Malleshwaram,Sarjapur Road,182,25,,,No,,174,UPI,8,4.6,4.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-05 18:27:00,18:27:00,CNR9780691752,Success,CID108146,Auto,Richmond Town,JP Nagar,252,120,,,No,,195,Cash,19,4.4,4.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-08 09:29:00,09:29:00,CNR3860694783,Success,CID710753,Prime Sedan,Rajajinagar,Vijayanagar,49,35,,,No,,195,Cash,21,4.3,3.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-29 09:31:00,09:31:00,CNR4228061995,Driver Not Found,CID378700,Auto,Richmond Town,Hennur,,,,,,,373,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-30 09:43:00,09:43:00,CNR5265272882,Success,CID378082,Prime Plus,Majestic,JP Nagar,301,55,,,No,,627,UPI,25,3.5,4.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-09 23:06:00,23:06:00,CNR2731122809,Canceled by Driver,CID853334,Auto,Ulsoor,Mysore Road,,,,Personal & Car related issue,,,764,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-26 14:26:00,14:26:00,CNR2684993731,Success,CID653705,Prime Plus,Hennur,Mysore Road,224,140,,,No,,213,UPI,38,4.8,3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-02 14:02:00,14:02:00,CNR5760158074,Success,CID987227,eBike,Peenya,Shivajinagar,210,75,,,No,,134,Cash,28,4.4,4.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-29 03:12:00,03:12:00,CNR8052285011,Canceled by Driver,CID176238,Prime SUV,JP Nagar,Majestic,,,,Personal & Car related issue,,,1207,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-05 08:51:00,08:51:00,CNR3085074835,Driver Not Found,CID631387,Auto,HSR Layout,Padmanabhanagar,,,,,,,204,,0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-20 10:44:00,10:44:00,CNR8851208067,Canceled by Driver,CID574420,Mini,Sarjapur Road,Hennur,,,,Customer related issue,,,457,,0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-28 22:41:00,22:41:00,CNR1410545631,Success,CID955714,Prime Sedan,Varthur,Ramamurthy Nagar,49,60,,,No,,352,UPI,6,4.5,3.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-23 12:47:00,12:47:00,CNR6076028030,Success,CID918446,Prime Plus,Sahakar Nagar,Devanahalli,224,85,,,No,,364,Cash,46,4.3,4.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-01 22:07:00,22:07:00,CNR7462025264,Canceled by Customer,CID326827,Prime SUV,Ulsoor,Ramamurthy Nagar,,,Driver asked to cancel,,,,647,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-08 13:23:00,13:23:00,CNR5667523421,Driver Not Found,CID304246,Prime Plus,Majestic,Kadugodi,,,,,,,385,,0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-28 16:57:00,16:57:00,CNR2890532236,Driver Not Found,CID488161,Bike,MG Road,Basavanagudi,,,,,,,313,,0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-06 03:08:00,03:08:00,CNR4277961844,Success,CID552472,Prime Plus,Electronic City,Ulsoor,126,60,,,No,,855,UPI,30,4.6,3.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-25 21:34:00,21:34:00,CNR8870997123,Success,CID254433,Mini,KR Puram,KR Puram,266,90,,,Yes,Vehicle Breakdown,2402,Cash,46,3.4,3.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
